"run_id","id","db_id","difficulty","primary_trace_class","primary_trace_subcategory","control_flow_class","control_flow_subcategory","semantic_error_class","semantic_subcategory","attribution_scope","sql_change_type","retrieval_diagnostic","gold_detail_table_misses","gold_detail_column_name_misses","final_tables_outside_detailed_context","question","predicted_sql","gold_sql","semantic_fix_idea","semantic_notes"
"20260714T090249Z-4d55cdb8","bird_17","california_schools","simple","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","OUTPUT_CONTRACT","output_column_count_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Rank schools by their average score in Writing where the score is greater than 499, showing their charter numbers.","SELECT RANK() OVER (ORDER BY sa.AvgScrWrite DESC) AS rank, s.School, s.CharterNum, sa.AvgScrWrite FROM satscores AS sa JOIN schools AS s ON sa.cds = s.CDSCode WHERE sa.AvgScrWrite > 499 AND s.CharterNum IS NOT NULL ORDER BY sa.AvgScrWrite DESC, s.School","SELECT CharterNum, AvgScrWrite, RANK() OVER (ORDER BY AvgScrWrite DESC) AS WritingScoreRank FROM schools AS T1  INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T2.AvgScrWrite > 499 AND CharterNum is not null","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=4，gold 列数=3；需复核 gold 合理性。"
"20260714T090249Z-4d55cdb8","bird_173","financial","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, HAVING, ORDER BY","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","How often does account number 3 request an account statement to be released? What was the aim of debiting 3539 in total?","SELECT (SELECT COUNT(*) FROM trans WHERE account_id = 3 AND k_symbol = 'SLUZBY') AS statement_requests, (SELECT GROUP_CONCAT(k_symbol, ', ') FROM (SELECT k_symbol FROM [order] GROUP BY k_symbol HAVING SUM(amount) = 3539)) AS aim_of_debiting_3539","SELECT T1.frequency, T2.k_symbol FROM account AS T1 INNER JOIN (SELECT account_id, k_symbol, SUM(amount) AS total_amount FROM `order` GROUP BY account_id, k_symbol) AS T2 ON T1.account_id = T2.account_id WHERE T1.account_id = 3 AND T2.total_amount = 3539","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：having, count(。"
"20260714T090249Z-4d55cdb8","bird_186","financial","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","","","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What percentage of male clients request for weekly statements to be issued?","SELECT CAST(SUM(CASE WHEN c.gender = 'M' THEN 1 ELSE 0 END) AS REAL) * 100.0 / COUNT(*) FROM client AS c INNER JOIN disp AS d ON c.client_id = d.client_id INNER JOIN account AS a ON d.account_id = a.account_id WHERE a.frequency = 'POPLATEK TYDNE'","SELECT CAST(SUM(T1.gender = 'M') AS REAL) * 100 / COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T3 ON T1.district_id = T3.district_id INNER JOIN account AS T2 ON T2.district_id = T3.district_id INNER JOIN disp as T4 on T1.client_id = T4.client_id AND T2.account_id = T4.account_id WHERE T2.frequency = 'POPLATEK TYDNE'","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['account', 'client', 'disp']，gold=['account', 'client', 'disp', 'district']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_189","financial","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, ORDER BY","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Name the account numbers of female clients who are oldest and have lowest average salary?","SELECT DISTINCT a.account_id FROM client c JOIN disp d ON c.client_id = d.client_id JOIN account a ON d.account_id = a.account_id JOIN district di ON c.district_id = di.district_id WHERE c.gender = 'F' AND c.birth_date = (SELECT MIN(birth_date) FROM client WHERE gender = 'F') AND di.A11 = (SELECT MIN(A11) FROM district) ORDER BY a.account_id;","SELECT T3.account_id FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN account AS T3 ON T2.district_id = T3.district_id INNER JOIN disp AS T4 ON T1.client_id = T4.client_id AND T4.account_id = T3.account_id  WHERE T1.gender = 'F' ORDER BY T1.birth_date ASC, T2.A11 ASC LIMIT 1","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：min(。"
"20260714T090249Z-4d55cdb8","bird_197","toxicology","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Calculate the average number of oxygen atoms in single-bonded molecules.","SELECT AVG(T1.element = 'o') FROM atom AS T1 WHERE T1.molecule_id IN (SELECT T2.molecule_id FROM bond AS T2 WHERE T2.bond_type = '-')","SELECT AVG(oxygen_count) FROM (SELECT T1.molecule_id, COUNT(T1.element) AS oxygen_count FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id  WHERE T2.bond_type = '-' AND T1.element = 'o'  GROUP BY T1.molecule_id) AS oxygen_counts","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by, count(。"
"20260714T090249Z-4d55cdb8","bird_198","toxicology","challenging","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, WHERE, aggregate","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","On average how many carcinogenic molecules are single bonded?","SELECT CAST((SELECT SUM(b.bond_type = '-') FROM bond AS b INNER JOIN molecule AS m ON m.molecule_id = b.molecule_id WHERE m.label = '+') AS REAL) / NULLIF((SELECT COUNT(a.atom_id) FROM atom AS a INNER JOIN molecule AS m ON m.molecule_id = a.molecule_id WHERE m.label = '+'), 0) AS average_single_bonded","SELECT AVG(single_bond_count) FROM (SELECT T3.molecule_id, COUNT(T1.bond_type) AS single_bond_count FROM bond AS T1  INNER JOIN atom AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN molecule AS T3 ON T3.molecule_id = T2.molecule_id WHERE T1.bond_type = '-' AND T3.label = '+' GROUP BY T3.molecule_id) AS subquery","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by, sum(, avg(。"
"20260714T090249Z-4d55cdb8","bird_207","toxicology","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What elements are in a double type bond?","SELECT element FROM (SELECT A.element AS element FROM atom AS A INNER JOIN connected AS C ON A.atom_id = C.atom_id INNER JOIN bond AS B ON C.bond_id = B.bond_id WHERE B.bond_type = '=' UNION SELECT A.element AS element FROM atom AS A INNER JOIN connected AS C ON A.atom_id = C.atom_id2 INNER JOIN bond AS B ON C.bond_id = B.bond_id WHERE B.bond_type = '=') ORDER BY element","SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN connected AS T3 ON T1.atom_id = T3.atom_id WHERE T2.bond_type = '='","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_215","toxicology","challenging","UNVERIFIED_FINAL","final_without_db_execution","UNVERIFIED_FINAL","final_without_db_execution","OUTPUT_CONTRACT","output_column_count_mismatch","automatic_sql_structure","no_prior_execution","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","How many atoms with iodine and with sulfur type elements are there in single bond molecules?","SELECT COUNT(DISTINCT a.atom_id) FROM atom AS a WHERE a.element IN ('i', 's') AND EXISTS (SELECT 1 FROM bond AS b WHERE b.molecule_id = a.molecule_id AND b.bond_type = '-')","SELECT COUNT(DISTINCT CASE WHEN T1.element = 'i' THEN T1.atom_id ELSE NULL END) AS iodine_nums , COUNT(DISTINCT CASE WHEN T1.element = 's' THEN T1.atom_id ELSE NULL END) AS sulfur_nums FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id INNER JOIN bond AS T3 ON T2.bond_id = T3.bond_id WHERE T3.bond_type = '-'","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=1，gold 列数=2；需复核 gold 合理性。"
"20260714T090249Z-4d55cdb8","bird_218","toxicology","challenging","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What percentage of carcinogenic-type molecules does not contain fluorine?","SELECT CAST(COUNT(*) AS REAL) * 100.0 / (SELECT COUNT(*) FROM molecule WHERE label = '+') AS percentage FROM molecule AS m WHERE m.label = '+' AND NOT EXISTS (SELECT 1 FROM atom AS a WHERE a.molecule_id = m.molecule_id AND a.element = 'f');","SELECT CAST(COUNT(DISTINCT CASE WHEN T1.element <> 'f' THEN T2.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T2.molecule_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+'","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_219","toxicology","challenging","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What is the percentage of carcinogenic molecules in triple type bonds?","SELECT SUM(bond.bond_type = '#') * 100.0 / COUNT(bond.bond_id) AS percent FROM bond AS bond INNER JOIN molecule AS molecule ON bond.molecule_id = molecule.molecule_id WHERE molecule.label = '+'","SELECT CAST(COUNT(DISTINCT CASE WHEN T2.label = '+' THEN T2.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T2.molecule_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T2.molecule_id = T3.molecule_id WHERE T3.bond_type = '#'","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。"
"20260714T090249Z-4d55cdb8","bird_228","toxicology","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_correct_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_correct_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","How much of the hydrogen in molecule TR206 is accounted for? Please provide your answer as a percentage with four decimal places.","SELECT printf('%.4f', 100.0 * SUM(element = 'h') / COUNT(atom_id)) AS percent FROM atom WHERE molecule_id = 'TR206'","SELECT ROUND(CAST(COUNT(CASE WHEN T.element = 'h' THEN T.atom_id ELSE NULL END) AS REAL) * 100 / COUNT(T.atom_id),4) FROM atom AS T WHERE T.molecule_id = 'TR206'","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。"
"20260714T090249Z-4d55cdb8","bird_231","toxicology","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","OUTPUT_CONTRACT","output_column_count_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Which bond type accounted for the majority of the bonds found in molecule TR010 and state whether or not this molecule is carcinogenic?","SELECT q.bond_type, CASE WHEN m.label = '+' THEN 'carcinogenic' ELSE 'not carcinogenic' END AS carcinogenic FROM (SELECT bond_type FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY COUNT(*) DESC, bond_type LIMIT 1) AS q JOIN molecule AS m ON m.molecule_id = 'TR010';","SELECT T.bond_type FROM ( SELECT T1.bond_type, COUNT(T1.molecule_id) FROM bond AS T1  WHERE T1.molecule_id = 'TR010' GROUP BY T1.bond_type ORDER BY COUNT(T1.molecule_id) DESC LIMIT 1 ) AS T","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。"
"20260714T090249Z-4d55cdb8","bird_234","toxicology","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","How many bonds which involved atom 12 does molecule TR009 have?","SELECT COUNT(DISTINCT c.bond_id) AS bond_count FROM connected AS c WHERE c.atom_id = 'TR009_12' OR c.atom_id2 = 'TR009_12'","SELECT COUNT(T2.bond_id) FROM bond AS T1 INNER JOIN connected AS T2 ON T1.bond_id = T2.bond_id WHERE T1.molecule_id = 'TR009' AND T2.atom_id = T1.molecule_id || '_1' OR T2.atom_id2 = T1.molecule_id || '_2'","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['connected']，gold=['bond', 'connected']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_24","california_schools","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Give the names of the schools with the percent eligible for free meals in K-12 is more than 0.1 and test takers whose test score is greater than or equal to 1500?","SELECT DISTINCT s.School FROM schools AS s INNER JOIN frpm AS f ON f.CDSCode = s.CDSCode INNER JOIN satscores AS sa ON sa.cds = s.CDSCode WHERE f.[Free Meal Count (K-12)] / f.[Enrollment (K-12)] > 0.1 AND sa.NumGE1500 > 0","SELECT T2.`School Name` FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE CAST(T2.`Free Meal Count (K-12)` AS REAL) / T2.`Enrollment (K-12)` > 0.1 AND T1.NumGE1500 > 0","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['frpm', 'satscores', 'schools']，gold=['frpm', 'satscores']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_247","toxicology","challenging","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","List all the elements of atoms that can not bond with any other atoms.","SELECT element FROM atom WHERE atom_id NOT IN (SELECT atom_id FROM connected)","SELECT DISTINCT T.element FROM atom AS T WHERE T.element NOT IN ( SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id )","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_25","california_schools","moderate","UNVERIFIED_FINAL","final_without_db_execution","UNVERIFIED_FINAL","final_without_db_execution","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","no_prior_execution","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Name schools in Riverside which the average of average math score for SAT is grater than 400, what is the funding type of these schools?","SELECT T1.School, T1.FundingType FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T1.County = 'Riverside' GROUP BY T1.CDSCode, T1.School, T1.FundingType HAVING AVG(T2.AvgScrMath) > 400 ORDER BY T1.School","SELECT T1.sname, T2.`Charter Funding Type` FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE T2.`District Name` LIKE 'Riverside%' GROUP BY T1.sname, T2.`Charter Funding Type` HAVING CAST(SUM(T1.AvgScrMath) AS REAL) / COUNT(T1.cds) > 400","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, avg(, count(。"
"20260714T090249Z-4d55cdb8","bird_28","california_schools","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","automatic_sql_structure","expression_or_projection_only","detailed_schema_column_miss_or_compact_index_only","[]","[""schools.school""]","[]","Consider the average difference between K-12 enrollment and 15-17 enrollment of schools that are locally funded, list the names and DOC type of schools which has a difference above this average.","WITH local_funded AS ( SELECT s.School, s.DOCType, f.[Enrollment (K-12)] - f.[Enrollment (Ages 5-17)] AS diff FROM schools AS s JOIN frpm AS f ON f.CDSCode = s.CDSCode WHERE s.FundingType = 'Locally funded' ) SELECT School, DOCType FROM local_funded WHERE diff > (SELECT AVG(diff) FROM local_funded) ORDER BY diff DESC, School","SELECT T2.School, T2.DOC FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.FundingType = 'Locally funded' AND (T1.`Enrollment (K-12)` - T1.`Enrollment (Ages 5-17)`) > (SELECT AVG(T3.`Enrollment (K-12)` - T3.`Enrollment (Ages 5-17)`) FROM frpm AS T3 INNER JOIN schools AS T4 ON T3.CDSCode = T4.CDSCode WHERE T4.FundingType = 'Locally funded')","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","[AUTO confidence=medium] 排序结构不同：pred=['desc']，gold=['implicit']。"
"20260714T090249Z-4d55cdb8","bird_281","toxicology","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","OUTPUT_CONTRACT","output_column_count_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Tally the toxicology element of the 4th atom of each molecule that was carcinogenic.","SELECT T1.element, COUNT(*) AS tally FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+' AND substr(T1.atom_id, 7, 1) = '4' GROUP BY T1.element ORDER BY tally DESC, T1.element","SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+' AND SUBSTR(T1.atom_id, -1) = '4' AND LENGTH(T1.atom_id) = 7","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。"
"20260714T090249Z-4d55cdb8","bird_340","card_games","simple","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","LIMIT","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Which are the cards that have incredibly powerful foils.","SELECT T1.name FROM cards AS T1 WHERE T1.cardKingdomFoilId IS NOT NULL AND T1.cardKingdomId IS NOT NULL","SELECT id FROM cards WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_341","card_games","simple","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","LIMIT","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What are the borderless cards available without powerful foils?","SELECT DISTINCT name FROM cards WHERE borderColor = 'borderless' AND (cardKingdomFoilId IS NULL OR cardKingdomId IS NULL) ORDER BY name","SELECT id FROM cards WHERE borderColor = 'borderless' AND (cardKingdomId IS NULL OR cardKingdomId IS NULL)","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_344","card_games","moderate","TOOL_ERROR","unparseable_execution_observation","","","TOOL_ERROR","unparseable_execution_observation","tool_failure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","List all the mythic rarity print cards banned in gladiator format.","SELECT DISTINCT c.name FROM cards AS c JOIN legalities AS l ON c.uuid = l.uuid WHERE c.rarity = 'mythic' AND l.status = 'Banned' AND l.format = 'gladiator' ORDER BY c.name;","SELECT DISTINCT T1.id FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.format = 'gladiator' AND T2.status = 'Banned' AND T1.rarity = 'mythic'","",""
"20260714T090249Z-4d55cdb8","bird_349","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","automatic_sql_structure","HAVING, LIMIT","detailed_schema_column_miss_or_compact_index_only","[]","[""cards.name""]","[]","Name the card and artist with the most ruling information. Also state if the card is a promotional printing.","SELECT T1.name, T1.artist, T1.isPromo FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid GROUP BY T1.uuid, T1.name, T1.artist, T1.isPromo HAVING COUNT(T2.uuid) = (SELECT MAX(ruling_count) FROM (SELECT COUNT(T3.uuid) AS ruling_count FROM cards AS T4 INNER JOIN rulings AS T3 ON T4.uuid = T3.uuid GROUP BY T4.uuid) AS counts) ORDER BY T1.name ASC;","SELECT T1.name, T1.artist, T1.isPromo FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.isPromo = 1 AND T1.artist = (SELECT artist FROM cards WHERE isPromo = 1 GROUP BY artist HAVING COUNT(DISTINCT uuid) = (SELECT MAX(count_uuid) FROM ( SELECT COUNT(DISTINCT uuid) AS count_uuid FROM cards WHERE isPromo = 1 GROUP BY artist ))) LIMIT 1","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","[AUTO confidence=medium] 排序结构不同：pred=['asc']，gold=['implicit']。"
"20260714T090249Z-4d55cdb8","bird_352","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Calculate the percentage of the cards availabe in Chinese Simplified.","SELECT CAST(SUM(CASE WHEN language = 'Chinese Simplified' THEN id ELSE 0 END) AS REAL) * 100 / COUNT(id) FROM set_translations;","SELECT CAST(SUM(CASE WHEN T2.language = 'Chinese Simplified' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['set_translations']，gold=['cards', 'foreign_data']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_37","california_schools","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","","detailed_schema_column_miss_or_compact_index_only","[]","[""schools.city"", ""schools.state"", ""schools.street"", ""schools.zip""]","[]","What is the complete address of the school with the lowest excellence rate? Indicate the Street, City, Zip and State.","SELECT T1.Street, T1.City, T1.Zip, T1.State FROM schools AS T1 INNER JOIN satscores AS T2 ON T2.cds = T1.CDSCode WHERE T2.NumTstTakr > 0 AND T2.NumGE1500 IS NOT NULL ORDER BY (1.0 * T2.NumGE1500) / T2.NumTstTakr ASC, T1.CDSCode ASC LIMIT 1","SELECT T2.Street, T2.City, T2.State, T2.Zip FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY CAST(T1.NumGE1500 AS REAL) / T1.NumTstTakr ASC LIMIT 1","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_371","card_games","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What is the percentage of cards whose language is French among the Story Spotlight cards?","SELECT 100.0 * COUNT(DISTINCT CASE WHEN fd.language = 'French' THEN c.id END) / COUNT(DISTINCT c.id) AS percentage FROM cards AS c LEFT JOIN foreign_data AS fd ON c.uuid = fd.uuid WHERE c.isStorySpotlight = 1","SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.isStorySpotlight = 1","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。"
