"run_id","id","db_id","difficulty","failure_attribution","failure_subcategory","primary_trace_class","primary_trace_subcategory","control_flow_class","control_flow_subcategory","semantic_error_class","semantic_subcategory","wrong_turn","sql_change_type","fix_idea","semantic_fix_idea","notes","semantic_notes","retrieval_diagnostic","schema_selected_tables","gold_detail_table_misses","gold_detail_column_name_misses","execution_count","earliest_problem_stage","earliest_problem_turn","terminal_transition","ever_executed_gold_matching_result","query_plan_initial_valid","query_plan_invalid_initial_count","query_plan_revision_count","query_plan_invalid_revision_count","query_plan_adherence_pass_count","query_plan_adherence_fail_count","question","predicted_sql","gold_sql"
"20260714T210045Z-11af1da6","bird_530","card_games","moderate","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","","","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","1","","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","[AUTO confidence=medium] 排序结构不同：pred=['asc']，gold=['implicit']。","[AUTO confidence=medium] 排序结构不同：pred=['asc']，gold=['implicit']。","detailed_schema_column_miss_or_compact_index_only","[""cards"", ""legalities"", ""foreign_data"", ""rulings"", ""sets""]","[]","[""cards.name""]","1","retrieval_context_risk","0","final_same_as_last_execution","false","true","0","0","0","1","0","List all the frame styles and cards Allen Williams worked on and find any banned cards if there are any.","SELECT cards.name, cards.frameVersion, legalities.status FROM cards LEFT JOIN legalities ON cards.uuid = legalities.uuid AND legalities.status = 'Banned' WHERE cards.artist = 'Allen Williams' ORDER BY cards.frameVersion ASC, cards.name ASC","SELECT DISTINCT T1.frameVersion, T1.name , IIF(T2.status = 'Banned', T1.name, 'NO') FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Allen Williams'"
"20260714T210045Z-11af1da6","bird_197","toxicology","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","1","","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, count(。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, count(。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""atom"", ""connected"", ""molecule""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","0","1","Calculate the average number of oxygen atoms in single-bonded molecules.","SELECT AVG(oxygen_count) AS avg_oxygen_atoms FROM ( SELECT a.molecule_id, SUM(a.element = 'o') AS oxygen_count FROM atom AS a WHERE a.molecule_id IN ( SELECT DISTINCT b.molecule_id FROM bond AS b WHERE b.bond_type = '-' ) GROUP BY a.molecule_id ) AS per_molecule;","SELECT AVG(oxygen_count) FROM (SELECT T1.molecule_id, COUNT(T1.element) AS oxygen_count FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id  WHERE T2.bond_type = '-' AND T1.element = 'o'  GROUP BY T1.molecule_id) AS oxygen_counts"
"20260714T210045Z-11af1da6","bird_198","toxicology","challenging","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","1","","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by, sum(, avg(。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by, sum(, avg(。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""molecule"", ""atom"", ""connected""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","On average how many carcinogenic molecules are single bonded?","SELECT CAST((SELECT SUM(CASE WHEN b.bond_type = '-' THEN 1 ELSE 0 END) FROM bond AS b INNER JOIN molecule AS m ON b.molecule_id = m.molecule_id WHERE m.label = '+') AS REAL) / NULLIF((SELECT COUNT(a.atom_id) FROM atom AS a INNER JOIN molecule AS m ON a.molecule_id = m.molecule_id WHERE m.label = '+'), 0) AS average_single_bonded","SELECT AVG(single_bond_count) FROM (SELECT T3.molecule_id, COUNT(T1.bond_type) AS single_bond_count FROM bond AS T1  INNER JOIN atom AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN molecule AS T3 ON T3.molecule_id = T2.molecule_id WHERE T1.bond_type = '-' AND T3.label = '+' GROUP BY T3.molecule_id) AS subquery"
"20260714T210045Z-11af1da6","bird_207","toxicology","challenging","OUTPUT_CONTRACT","output_column_count_mismatch","OUTPUT_CONTRACT","output_column_count_mismatch","","","OUTPUT_CONTRACT","output_column_count_mismatch","1","","生成输出契约并检查列数、顺序和每列含义。","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""atom"", ""connected"", ""molecule""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","What elements are in a double type bond?","SELECT A1.element, A2.element FROM bond AS B JOIN connected AS C ON B.bond_id = C.bond_id JOIN atom AS A1 ON C.atom_id = A1.atom_id JOIN atom AS A2 ON C.atom_id2 = A2.atom_id WHERE B.bond_type = '='","SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN connected AS T3 ON T1.atom_id = T3.atom_id WHERE T2.bond_type = '='"
"20260714T210045Z-11af1da6","bird_215","toxicology","challenging","OUTPUT_CONTRACT","output_column_count_mismatch","OUTPUT_CONTRACT","output_column_count_mismatch","","","OUTPUT_CONTRACT","output_column_count_mismatch","1","","生成输出契约并检查列数、顺序和每列含义。","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=1，gold 列数=2；需复核 gold 合理性。","[AUTO confidence=medium] 预测列数=1，gold 列数=2；需复核 gold 合理性。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""atom"", ""connected"", ""molecule""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","How many atoms with iodine and with sulfur type elements are there in single bond molecules?","SELECT COUNT(DISTINCT a.atom_id) AS count_distinct_atoms FROM atom AS a JOIN (SELECT DISTINCT molecule_id FROM bond WHERE bond_type = '-') AS b ON a.molecule_id = b.molecule_id WHERE a.element IN ('i', 's')","SELECT COUNT(DISTINCT CASE WHEN T1.element = 'i' THEN T1.atom_id ELSE NULL END) AS iodine_nums , COUNT(DISTINCT CASE WHEN T1.element = 's' THEN T1.atom_id ELSE NULL END) AS sulfur_nums FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id INNER JOIN bond AS T3 ON T2.bond_id = T3.bond_id WHERE T3.bond_type = '-'"
"20260714T210045Z-11af1da6","bird_218","toxicology","challenging","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","UNVERIFIED_FINAL","final_without_db_execution","UNVERIFIED_FINAL","final_without_db_execution","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","2","no_prior_execution","在首次 FINAL 前先执行将要提交的 SQL，并把执行状态写入 trace。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=high] 最终 SQL 前没有 db.execute 记录。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""atom"", ""bond"", ""molecule"", ""connected""]","[]","[]","0","direct_final_without_execution","2","final_without_execution","false","true","0","0","0","0","0","What percentage of carcinogenic-type molecules does not contain fluorine?","SELECT CAST((COUNT(DISTINCT m.molecule_id) - COUNT(DISTINCT CASE WHEN a.element = 'f' THEN m.molecule_id END)) AS REAL) * 100.0 / COUNT(DISTINCT m.molecule_id) AS percentage FROM molecule AS m LEFT JOIN atom AS a ON m.molecule_id = a.molecule_id WHERE m.label = '+';","SELECT CAST(COUNT(DISTINCT CASE WHEN T1.element <> 'f' THEN T2.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T2.molecule_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+'"
"20260714T210045Z-11af1da6","bird_219","toxicology","challenging","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","1","","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""molecule"", ""atom"", ""connected""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","What is the percentage of carcinogenic molecules in triple type bonds?","SELECT CAST(SUM(CASE WHEN b.bond_type = '#' THEN 1 ELSE 0 END) * 100.0 AS REAL) / COUNT(b.bond_id) AS percent FROM bond AS b INNER JOIN molecule AS m ON b.molecule_id = m.molecule_id WHERE m.label = '+';","SELECT CAST(COUNT(DISTINCT CASE WHEN T2.label = '+' THEN T2.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T2.molecule_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T2.molecule_id = T3.molecule_id WHERE T3.bond_type = '#'"
"20260714T210045Z-11af1da6","bird_228","toxicology","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","1","","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。","retrieval_complete_mining_abstained_semantic_failure","[""atom"", ""bond"", ""connected"", ""molecule""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","How much of the hydrogen in molecule TR206 is accounted for? Please provide your answer as a percentage with four decimal places.","SELECT printf('%.4f', 100.0 * SUM(CASE WHEN atom.element = 'h' THEN 1 ELSE 0 END) / COUNT(atom.atom_id)) AS percentage FROM atom WHERE atom.molecule_id = 'TR206';","SELECT ROUND(CAST(COUNT(CASE WHEN T.element = 'h' THEN T.atom_id ELSE NULL END) AS REAL) * 100 / COUNT(T.atom_id),4) FROM atom AS T WHERE T.molecule_id = 'TR206'"
"20260714T210045Z-11af1da6","bird_231","toxicology","challenging","OUTPUT_CONTRACT","output_column_count_mismatch","OUTPUT_CONTRACT","output_column_count_mismatch","","","OUTPUT_CONTRACT","output_column_count_mismatch","1","","生成输出契约并检查列数、顺序和每列含义。","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""molecule"", ""atom"", ""connected""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Which bond type accounted for the majority of the bonds found in molecule TR010 and state whether or not this molecule is carcinogenic?","SELECT b.bond_type, m.label FROM bond AS b INNER JOIN molecule AS m ON b.molecule_id = m.molecule_id WHERE m.molecule_id = 'TR010' GROUP BY b.bond_type, m.label ORDER BY COUNT(b.bond_type) DESC LIMIT 1","SELECT T.bond_type FROM ( SELECT T1.bond_type, COUNT(T1.molecule_id) FROM bond AS T1  WHERE T1.molecule_id = 'TR010' GROUP BY T1.bond_type ORDER BY COUNT(T1.molecule_id) DESC LIMIT 1 ) AS T"
"20260714T210045Z-11af1da6","bird_234","toxicology","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","2","expression_or_projection_only","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=expression_or_projection_only。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""bond"", ""connected"", ""atom"", ""molecule""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","How many bonds which involved atom 12 does molecule TR009 have?","SELECT COUNT(DISTINCT T1.bond_id) FROM bond AS T1 INNER JOIN connected AS T2 ON T1.bond_id = T2.bond_id WHERE T1.molecule_id = 'TR009' AND (T2.atom_id = 'TR009_12' OR T2.atom_id2 = 'TR009_12')","SELECT COUNT(T2.bond_id) FROM bond AS T1 INNER JOIN connected AS T2 ON T1.bond_id = T2.bond_id WHERE T1.molecule_id = 'TR009' AND T2.atom_id = T1.molecule_id || '_1' OR T2.atom_id2 = T1.molecule_id || '_2'"
"20260714T210045Z-11af1da6","bird_247","toxicology","challenging","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","2","expression_or_projection_only","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=expression_or_projection_only。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""connected"", ""atom"", ""bond"", ""molecule""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","List all the elements of atoms that can not bond with any other atoms.","SELECT a.element FROM atom AS a WHERE a.atom_id NOT IN (SELECT c.atom_id FROM connected AS c)","SELECT DISTINCT T.element FROM atom AS T WHERE T.element NOT IN ( SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id )"
"20260714T210045Z-11af1da6","bird_281","toxicology","challenging","OUTPUT_CONTRACT","output_column_count_mismatch","OUTPUT_CONTRACT","output_column_count_mismatch","","","OUTPUT_CONTRACT","output_column_count_mismatch","1","","生成输出契约并检查列数、顺序和每列含义。","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","retrieval_complete_mining_abstained_semantic_failure","[""atom"", ""bond"", ""molecule"", ""connected""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Tally the toxicology element of the 4th atom of each molecule that was carcinogenic.","SELECT A.element, COUNT(*) AS tally FROM atom AS A JOIN molecule AS M ON A.molecule_id = M.molecule_id WHERE M.label = '+' AND substr(A.atom_id, 7, 1) = '4' GROUP BY A.element","SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+' AND SUBSTR(T1.atom_id, -1) = '4' AND LENGTH(T1.atom_id) = 7"
"20260714T210045Z-11af1da6","bird_17","california_schools","simple","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","2","LIMIT","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=LIMIT。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：rank(。","retrieval_complete_mining_abstained_semantic_failure","[""satscores"", ""schools"", ""frpm""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","0","1","Rank schools by their average score in Writing where the score is greater than 499, showing their charter numbers.","SELECT T1.sname AS school_name, T2.CharterNum AS charter_number, T1.AvgScrWrite AS average_writing_score FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrWrite > 499 AND T2.CharterNum IS NOT NULL ORDER BY T1.AvgScrWrite DESC, T1.sname ASC","SELECT CharterNum, AvgScrWrite, RANK() OVER (ORDER BY AvgScrWrite DESC) AS WritingScoreRank FROM schools AS T1  INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T2.AvgScrWrite > 499 AND CharterNum is not null"
"20260714T210045Z-11af1da6","bird_24","california_schools","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","2","aggregate","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=aggregate。","[AUTO confidence=medium] 表集合不同：pred=['frpm', 'satscores', 'schools']，gold=['frpm', 'satscores']；需复核 gold。","retrieval_complete_mining_abstained_semantic_failure","[""satscores"", ""frpm"", ""schools""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","Give the names of the schools with the percent eligible for free meals in K-12 is more than 0.1 and test takers whose test score is greater than or equal to 1500?","SELECT DISTINCT schools.School FROM schools INNER JOIN frpm ON frpm.CDSCode = schools.CDSCode INNER JOIN satscores ON satscores.cds = schools.CDSCode WHERE frpm.`Free Meal Count (K-12)` / frpm.`Enrollment (K-12)` > 0.1 AND satscores.NumGE1500 > 0","SELECT T2.`School Name` FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE CAST(T2.`Free Meal Count (K-12)` AS REAL) / T2.`Enrollment (K-12)` > 0.1 AND T1.NumGE1500 > 0"
"20260714T210045Z-11af1da6","bird_25","california_schools","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","4","tables, GROUP BY, HAVING, aggregate","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=tables, GROUP BY, HAVING, aggregate。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, avg(, count(。","retrieval_complete_mining_abstained_semantic_failure","[""satscores"", ""frpm"", ""schools""]","[]","[]","2","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","2","0","2","0","Name schools in Riverside which the average of average math score for SAT is grater than 400, what is the funding type of these schools?","SELECT sch.School AS school_name, sch.FundingType AS funding_type FROM schools AS sch INNER JOIN satscores AS ss ON sch.CDSCode = ss.cds WHERE sch.County = 'Riverside' GROUP BY sch.CDSCode, sch.School, sch.FundingType HAVING AVG(ss.AvgScrMath) > 400 ORDER BY sch.School ASC","SELECT T1.sname, T2.`Charter Funding Type` FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE T2.`District Name` LIKE 'Riverside%' GROUP BY T1.sname, T2.`Charter Funding Type` HAVING CAST(SUM(T1.AvgScrMath) AS REAL) / COUNT(T1.cds) > 400"
"20260714T210045Z-11af1da6","bird_28","california_schools","challenging","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","detailed_schema_column_miss_or_compact_index_only","[""schools"", ""frpm"", ""satscores""]","[]","[""schools.school""]","1","retrieval_context_risk","0","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","Consider the average difference between K-12 enrollment and 15-17 enrollment of schools that are locally funded, list the names and DOC type of schools which has a difference above this average.","SELECT frpm.`School Name`, schools.DOCType FROM frpm JOIN schools ON schools.CDSCode = frpm.CDSCode WHERE schools.FundingType = 'Locally funded' AND (frpm.`Enrollment (K-12)` - frpm.`Enrollment (Ages 5-17)`) > (SELECT AVG(frpm2.`Enrollment (K-12)` - frpm2.`Enrollment (Ages 5-17)`) FROM frpm AS frpm2 JOIN schools AS schools2 ON schools2.CDSCode = frpm2.CDSCode WHERE schools2.FundingType = 'Locally funded')","SELECT T2.School, T2.DOC FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.FundingType = 'Locally funded' AND (T1.`Enrollment (K-12)` - T1.`Enrollment (Ages 5-17)`) > (SELECT AVG(T3.`Enrollment (K-12)` - T3.`Enrollment (Ages 5-17)`) FROM frpm AS T3 INNER JOIN schools AS T4 ON T3.CDSCode = T4.CDSCode WHERE T4.FundingType = 'Locally funded')"
"20260714T210045Z-11af1da6","bird_37","california_schools","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","detailed_schema_column_miss_or_compact_index_only","[""schools"", ""satscores"", ""frpm""]","[]","[""schools.city"", ""schools.state"", ""schools.street"", ""schools.zip""]","2","retrieval_context_risk","0","final_same_as_last_execution","false","true","0","0","0","2","0","What is the complete address of the school with the lowest excellence rate? Indicate the Street, City, Zip and State.","SELECT T2.Street, T2.City, T2.Zip, T2.State FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.NumTstTakr > 0 AND T1.NumGE1500 IS NOT NULL ORDER BY (1.0 * T1.NumGE1500) / T1.NumTstTakr ASC LIMIT 1","SELECT T2.Street, T2.City, T2.State, T2.Zip FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY CAST(T1.NumGE1500 AS REAL) / T1.NumTstTakr ASC LIMIT 1"
"20260714T210045Z-11af1da6","bird_46","california_schools","simple","OUTPUT_CONTRACT","output_column_count_mismatch","OUTPUT_CONTRACT","output_column_count_mismatch","","","OUTPUT_CONTRACT","output_column_count_mismatch","1","","生成输出契约并检查列数、顺序和每列含义。","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。","detailed_schema_column_miss_or_compact_index_only","[""schools"", ""frpm"", ""satscores""]","[]","[""schools.school""]","1","retrieval_context_risk","0","final_same_as_last_execution","false","true","0","0","0","1","0","Which state special schools have the highest number of enrollees from grades 1 through 12?","SELECT s.School, f.`Enrollment (K-12)` FROM schools AS s INNER JOIN frpm AS f ON s.CDSCode = f.CDSCode WHERE s.DOC = '31' ORDER BY f.`Enrollment (K-12)` DESC LIMIT 1;","SELECT T2.School FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.DOC = 31 ORDER BY T1.`Enrollment (K-12)` DESC LIMIT 1"
"20260714T210045Z-11af1da6","bird_50","california_schools","simple","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","2","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","detailed_schema_column_miss_or_compact_index_only","[""schools"", ""satscores"", ""frpm""]","[]","[""schools.school""]","3","retrieval_context_risk","0","unverified_rewrite_after_nonmatching_execution","true","true","0","2","0","2","1","What is the postal street address for the school with the 7th highest Math average? Indicate the school's name.","SELECT sc.School AS SchoolName, sc.MailStreet AS PostalStreetAddress FROM satscores AS s INNER JOIN schools AS sc ON s.cds = sc.CDSCode WHERE s.AvgScrMath IS NOT NULL ORDER BY s.AvgScrMath DESC, s.cds ASC LIMIT 1 OFFSET 6","SELECT T2.MailStreet, T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrMath DESC LIMIT 6, 1"
